Crash Number,Crash Date,Crash Time,City/Town,Crash Severity,Roadway,Near Intersection Roadway,Landmark,Police Agency
1778576,10/28/2003,3:14 PM,WORCESTER,Not Reported,CANTERBURY STREET,HAMMOND STREET,,Local police
1778629,10/26/2003,5:00 PM,WORCESTER,Property damage only (none injured),PLANTATION STREET / CHROME STREET,,,Local police
1778630,10/17/2003,1:35 PM,WORCESTER,Property damage only (none injured),WATER STREET,HARRISON STREET,,Local police
1778669,10/17/2003,12:08 AM,WORCESTER,Property damage only (none injured),MAIN STREET / CAMBRIDGE STREET,,,Local police
1778721,10/27/2003,2:00 PM,WORCESTER,Non-fatal injury,MAIN STREET,,,Local police
1778846,10/3/2003,3:00 PM,WORCESTER,Property damage only (none injured),MAIN STREET,,,Local police
1778881,10/12/2003,5:58 PM,WORCESTER,Not Reported,STONELAND ROAD,,,Local police
1778934,10/2/2003,4:08 PM,WORCESTER,Not Reported,GRAFTON STREET,,,Local police
1778936,10/12/2003,1:30 AM,WORCESTER,Property damage only (none injured),MENDON STREET / GRAFTON STREET,,,Local police
1778989,10/11/2003,1:30 AM,WORCESTER,Not Reported,LAFAYETTE STREET,,,Local police
1779022,10/1/2003,4:40 PM,WORCESTER,Property damage only (none injured),MAIN STREET,,,Local police
1779058,10/11/2003,2:00 PM,WORCESTER,Property damage only (none injured),/ MAIN STREET Rte 12 S,LOUDON STREET Rte 12,,Local police
1779125,10/10/2003,8:30 AM,WORCESTER,Not Reported,/ CANTERBURY STREET,GARDNER STREET,,Local police
1779172,10/9/2003,9:10 AM,WORCESTER,Non-fatal injury,LAKE AVENUE,ANNA STREET,,Local police
1779200,5/13/2003,2:50 PM,WORCESTER,Non-fatal injury,MAIN STREET / MILL STREET,,,Local police
1779459,10/14/2003,6:08 PM,WORCESTER,Property damage only (none injured),ENDICOTT STREET / QUINSIGAMOND AVENUE,,,Local police
1779530,10/24/2003,8:43 AM,WORCESTER,Non-fatal injury,MAIN STREET,,,Local police
1779533,10/14/2003,2:45 PM,WORCESTER,Property damage only (none injured),GRAFTON STREET,,OFF RAMP,Local police
1779596,10/13/2003,1:00 AM,WORCESTER,Not Reported,ORIENT STREET,,,Local police
1779629,10/12/2003,12:20 AM,WORCESTER,Non-fatal injury,SIGEL STREET / QUINSIGAMOND AVENUE,,,Local police
1779655,10/12/2003,9:30 PM,WORCESTER,Property damage only (none injured),HOLLIS STREET,,,Local police
1779685,10/24/2003,10:00 PM,WORCESTER,Property damage only (none injured),GRAFTON STREET / WALL STREET,,,Local police
1779689,10/7/2003,4:00 PM,WORCESTER,Property damage only (none injured),HARDING STREET / HARRISON STREET,,,Local police
1779703,10/27/2003,7:08 AM,WORCESTER,Property damage only (none injured),MAIN STREET,,,Local police
1779714,10/26/2003,6:35 PM,WORCESTER,Non-fatal injury,CAMBRIDGE STREET,,,Local police
1779721,10/26/2003,2:00 PM,WORCESTER,Not Reported,STAFFORD STREET,,,Local police
1779835,10/15/2003,10:40 AM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET / MAIN STREET,,,Local police
1779867,10/7/2003,8:20 AM,WORCESTER,Property damage only (none injured),CANTERBURY STREET,GRAND ST COURT,,Local police
1780003,10/5/2003,6:21 AM,WORCESTER,Property damage only (none injured),PLANTATION STREET,,,Local police
1780174,10/4/2003,10:00 AM,WORCESTER,Non-fatal injury,STAFFORD STREET / CURTIS PARKWAY / HEARD STREET,,,Local police
1780183,10/4/2003,8:30 AM,WORCESTER,Property damage only (none injured),GRAFTON STREET / CUTLER STREET,,,Local police
1781528,4/4/2003,8:30 AM,WORCESTER,Not Reported,MOTT STREET / PENN AVENUE,,,
1784546,9/4/2004,1:30 PM,WORCESTER,Property damage only (none injured),Rte 290 E,,,State police
1787896,11/13/2003,8:22 AM,WORCESTER,Property damage only (none injured),WASHINGTON STREET / MADISON STREET,,,Local police
1787943,11/22/2003,2:00 AM,WORCESTER,Not Reported,DIVISION STREET,,,Local police
1787965,11/13/2003,1:00 PM,WORCESTER,Non-fatal injury,PROVIDENCE STREET / WAVERLY STREET,,,Local police
1788009,11/13/2003,3:15 PM,WORCESTER,Property damage only (none injured),LAMARTINE STREET / LANGDON STREET,,,Local police
1788262,11/14/2003,6:20 PM,WORCESTER,Non-fatal injury,CANTERBURY STREET / GARDNER STREET,,,Local police
1788301,11/15/2003,12:00 PM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET,,,Local police
1788409,11/16/2003,9:30 AM,WORCESTER,Not Reported,WYMAN STREET,HOLLIS STREET,,Local police
1788510,11/7/2003,12:20 AM,WORCESTER,Not Reported,MAIN STREET / PARK AVENUE,,,Local police
1788656,11/20/2003,4:36 PM,WORCESTER,Property damage only (none injured),MAIN STREET / STONELAND ROAD,,,Local police
1788789,11/2/2003,6:20 PM,WORCESTER,Property damage only (none injured),HOLLIS STREET / GRAND STREET,,,Local police
1788835,11/2/2003,6:00 AM,WORCESTER,Not Reported,HARDING STREET,,,Local police
1788865,11/18/2003,11:30 AM,WORCESTER,Non-fatal injury,STAFFORD STREET / CURTIS PARKWAY,,,Local police
1788891,11/18/2003,6:06 AM,WORCESTER,Non-fatal injury,CAMBRIDGE STREET,,,Local police
1788912,11/17/2003,3:50 PM,WORCESTER,Property damage only (none injured),MAIN STREET,,,Local police
1789159,11/17/2003,7:20 AM,WORCESTER,Not Reported,CLARKSON STREET / PENN AVENUE,,,Local police
1789193,7/31/2003,11:40 AM,WORCESTER,Property damage only (none injured),MAIN STREET Rte 12,Rte 12,,
1789258,5/30/2003,4:21 PM,WORCESTER,Property damage only (none injured),SUFFOLK STREET,,,
1789381,11/19/2003,2:45 PM,WORCESTER,Non-fatal injury,SOUTHBRIDGE STREET,,,Local police
1789424,11/18/2003,12:00 PM,WORCESTER,Non-fatal injury,GARDNER STREET / SOUTHGATE STREET,,,Local police
1790196,3/14/2003,3:45 AM,WORCESTER,Property damage only (none injured),Rte 290,VERNON STREET,,
1790228,11/26/2003,10:00 PM,WORCESTER,Non-fatal injury,LAMARTINE STREET / SARGENT STREET,,,Local police
1790349,11/10/2003,7:00 AM,WORCESTER,Property damage only (none injured),QUINSIGAMOND AVENUE / LAFAYETTE STREET / LAMARTINE STREET,,,Local police
1790391,11/10/2003,5:54 PM,WORCESTER,Property damage only (none injured),ILLINOIS STREET,GATES STREET,,Local police
1790396,11/10/2003,11:24 PM,WORCESTER,Not Reported,PENN AVENUE,,,Local police
1790506,11/29/2003,12:19 AM,WORCESTER,Non-fatal injury,MAIN STREET,,,Local police
1790964,4/16/2003,11:26 PM,WORCESTER,Fatal injury,STAFFORD STREET / HEARD STREET / CURTIS PARKWAY,,,State police
1791701,10/3/2004,2:30 PM,WORCESTER,Property damage only (none injured),Rte 290 E,,,State police
1791719,9/30/2004,9:30 PM,WORCESTER,Non-fatal injury,RAMP - RT 122A TO RT 290 WB Rte 290 E,Rte 122A,,State police
1792285,12/9/2003,2:30 PM,WORCESTER,Property damage only (none injured),WAVERLY STREET / PENN AVENUE,,,Local police
1792290,12/31/2003,9:45 PM,WORCESTER,Unknown,GRAFTON STREET Rte 122 S / WALL STREET,,,Local police
1792321,6/30/2004,10:37 AM,WORCESTER,Property damage only (none injured),Rte 290 E,,,State police
1792330,12/7/2003,12:00 PM,WORCESTER,Property damage only (none injured),STONELAND ROAD,,,Local police
1792373,12/21/2003,8:30 AM,WORCESTER,Property damage only (none injured),GRAFTON STREET / CORAL STREET,,,Local police
1792405,12/30/2003,5:10 PM,WORCESTER,Non-fatal injury,HARDING STREET,,,Local police
1792415,12/7/2003,1:21 AM,WORCESTER,Not Reported,RICHARDS STREET,,,Local police
1792417,12/15/2003,12:38 PM,WORCESTER,Non-fatal injury,HARRINGTON WAY,,,Local police
1792428,12/6/2003,10:20 PM,WORCESTER,Property damage only (none injured),CANTERBURY STREET / GRAND STREET,,,Local police
1792442,12/24/2003,9:04 AM,WORCESTER,Not Reported,STAFFORD STREET,,,Local police
1792447,12/30/2003,12:15 PM,WORCESTER,Property damage only (none injured),SOUTHBRIDGE STREET / HAMMOND STREET,,,Local police
1792466,12/14/2003,10:10 AM,WORCESTER,Property damage only (none injured),HARDING STREET / HARRISON STREET,,,Local police
1792473,12/24/2003,10:32 PM,WORCESTER,Property damage only (none injured),MILLBURY STREET,LAFAYETTE STREET,,Local police
1792476,12/24/2003,8:50 PM,WORCESTER,Non-fatal injury,GARDNER STREET / HOLLIS STREET,,,Local police
1792477,12/30/2003,2:11 AM,WORCESTER,Non-fatal injury,CANTERBURY STREET,HAMMOND STREET,,Local police
1792481,12/13/2003,12:01 AM,WORCESTER,Property damage only (none injured),GRAFTON STREET,,,Local police
1792524,12/13/2003,1:00 PM,WORCESTER,Property damage only (none injured),SOUTHBRIDGE STREET,SOUTHGATE STREET,,Local police
1792535,12/13/2003,7:40 AM,WORCESTER,Non-fatal injury,LAMARTINE STREET / HERMON STREET,,,Local police
1792562,12/12/2003,12:01 AM,WORCESTER,Not Reported,MOTT STREET,,,Local police
1792567,12/21/2003,6:30 PM,WORCESTER,Non-fatal injury,KELLY SQUARE / WATER STREET / VERNON STREET,,,Local police
1792599,12/9/2003,12:00 PM,WORCESTER,Property damage only (none injured),MAIN STREET / HITCHCOCK ROAD,,,Local police
1792613,12/26/2003,12:00 PM,WORCESTER,Not Reported,HITCHCOCK ROAD,,,Local police
1792622,12/25/2003,10:30 PM,WORCESTER,Not Reported,STAFFORD STREET,,,Local police
1792631,12/11/2003,9:49 PM,WORCESTER,Property damage only (none injured),HARDING STREET / SIGEL STREET,,,Other
1792646,12/25/2003,8:14 PM,WORCESTER,Property damage only (none injured),WAVERLY STREET / PENN AVENUE,,,Local police
1792818,12/8/2003,2:45 PM,WORCESTER,Non-fatal injury,HAMMOND STREET / SOUTHBRIDGE STREET,,,Local police
1792819,12/19/2003,12:00 PM,WORCESTER,Not Reported,CANTERBURY STREET,,,Local police
1792824,12/19/2003,11:00 AM,WORCESTER,Property damage only (none injured),MAIN STREET,,,Local police
1792836,12/11/2003,9:15 AM,WORCESTER,Not Reported,FAIRMONT AVENUE,CLARENDON STREET,,Local police
1792872,12/11/2003,6:20 AM,WORCESTER,Property damage only (none injured),GREEN STREET / MADISON STREET,,,Local police
1792904,12/7/2003,12:00 PM,WORCESTER,Property damage only (none injured),WASHINGTON STREET / MADISON STREET,,,Local police
1792921,12/10/2003,6:00 PM,WORCESTER,Non-fatal injury,SOUTHBRIDGE STREET,,,Local police
1792934,12/1/2003,7:45 PM,WORCESTER,Unknown,ILLINOIS STREET Rte N,,CRYSTAL PK,Local police
1792961,12/1/2003,4:40 PM,WORCESTER,Property damage only (none injured),BIGELOW STREET,,,Local police
1795911,8/31/2003,12:30 PM,WORCESTER,Property damage only (none injured),QUINSIGAMOND AVENUE / LAFAYETTE STREET,,,
1796264,1/8/2004,5:15 PM,WORCESTER,Non-fatal injury,STAFFORD STREET / HEARD STREET,,,Local police
1796290,1/8/2004,10:41 PM,WORCESTER,Non-fatal injury,WEBSTER STREET / CAMBRIDGE STREET,,,Local police
1796307,1/5/2004,4:40 PM,WORCESTER,Property damage only (none injured),QUINSIGAMOND AVENUE / ENDICOTT STREET,,,Local police
1796365,1/20/2004,11:40 AM,WORCESTER,Property damage only (none injured),SOUTHBRIDGE STREET / LAFAYETTE STREET,,,Local police
1796397,1/4/2004,1:55 PM,WORCESTER,Non-fatal injury,MILL STREET Rte 12 / MAIN STREET,,,Local police
1796487,1/10/2004,1:58 AM,WORCESTER,Non-fatal injury,CANTERBURY STREET / GARDNER STREET,,,Local police
1796522,1/2/2004,8:00 PM,WORCESTER,Property damage only (none injured),GARDNER STREET / HOLLIS STREET,,,Local police
1796529,1/10/2004,11:50 AM,WORCESTER,Property damage only (none injured),SOUTHBRIDGE STREET / HAMMOND STREET,,,Local police
1796560,1/10/2004,5:05 PM,WORCESTER,Non-fatal injury,LAMARTINE STREET,,,Local police
1796666,1/16/2004,4:30 PM,WORCESTER,Property damage only (none injured),ELLSWORTH STREET,,,Local police
1796681,1/16/2004,7:25 PM,WORCESTER,Not Reported,HITCHCOCK ROAD,,,Local police
1796715,1/12/2004,8:30 AM,WORCESTER,Property damage only (none injured),PROVIDENCE STREET / WAVERLY STREET,,,Local police
1797058,1/20/2004,7:30 PM,WORCESTER,Property damage only (none injured),MAIN STREET / MILL STREET,,,Local police
1797195,1/21/2004,11:45 AM,WORCESTER,Non-fatal injury,CANTERBURY STREET,,,Local police
1797295,1/22/2004,1:30 PM,WORCESTER,Not Reported,CAMBRIDGE STREET / MAIN STREET,,,Local police
1797314,1/6/2004,1:33 AM,WORCESTER,Property damage only (none injured),RIPLEY STREET / TAINTER STREET,,,Local police
1797317,1/24/2004,3:00 PM,WORCESTER,Non-fatal injury,PROVIDENCE STREET / WAVERLY STREET,,,Local police
1797341,1/25/2004,1:15 PM,WORCESTER,Non-fatal injury,HAMMOND STREET / CANTERBURY STREET /,,,Local police
1797381,1/26/2004,9:30 AM,WORCESTER,Property damage only (none injured),MAIN STREET,,,Local police
1797401,1/6/2004,2:30 PM,WORCESTER,Non-fatal injury,SOUTHGATE STREET / SOUTHBRIDGE STREET,,,Local police
1797429,1/22/2004,9:27 PM,WORCESTER,Non-fatal injury,GRAFTON STREET,HAMILTON STREET,,Local police
1797450,1/23/2004,7:30 AM,WORCESTER,Property damage only (none injured),HARRISON STREET / WAVERLY STREET,,,Local police
1797456,1/6/2004,6:20 PM,WORCESTER,Non-fatal injury,MADISON STREET,WASHINGTON STREET,,Local police
1797525,1/7/2004,10:45 AM,WORCESTER,Property damage only (none injured),PLANTATION STREET,,,State police
1797551,1/24/2004,1:01 AM,WORCESTER,Property damage only (none injured),MAIN STREET / CAMBRIDGE STREET,,,Local police
1797562,1/7/2004,2:25 PM,WORCESTER,Non-fatal injury,GATES STREET / ILLINOIS STREET,,,Local police
1797586,1/8/2004,8:04 AM,WORCESTER,Property damage only (none injured),LOWELL STREET,,,Local police
1797594,1/15/2004,10:30 AM,WORCESTER,Property damage only (none injured),DELL AVENUE,,,Local police
1797678,1/27/2004,11:21 AM,WORCESTER,Non-fatal injury,LAKE AVENUE / LAKEVIEW STREET,,,Local police
1797701,1/28/2004,1:15 PM,WORCESTER,Property damage only (none injured),HARDING STREET / HARRISON STREET,,,Local police
1797762,1/27/2004,12:00 PM,WORCESTER,Not Reported,VERNON STREET / JEFFERSON STREET,,,Local police
1797768,1/27/2004,12:15 PM,WORCESTER,Not Reported,WASHINGTON STREET / LAFAYETTE STREET,,,Local police
1797784,1/27/2004,7:45 PM,WORCESTER,Non-fatal injury,GATES STREET / ILLINOIS STREET,,,Local police
1797810,1/29/2004,8:00 AM,WORCESTER,Not Reported,HARRISON STREET,BARCLAY STREET,,Local police
1797856,1/29/2004,1:00 PM,WORCESTER,Property damage only (none injured),ORIENT STREET / THORNE STREET,,,Local police
1797858,1/27/2004,7:15 PM,WORCESTER,Property damage only (none injured),GRAFTON STREET,,,Local police
1798294,1/30/2004,6:35 PM,WORCESTER,Non-fatal injury,MAIN STREET / HOLLAND ROAD,,,Local police
1798304,1/30/2004,4:10 PM,WORCESTER,Not Reported,ORIENT STREET,,,Local police
1798909,1/13/2004,3:30 PM,WORCESTER,Property damage only (none injured),PENN AVENUE / HARRISON STREET,,,Local police
1798989,1/15/2004,12:50 AM,WORCESTER,Property damage only (none injured),WALL STREET,,,Local police
1799050,1/15/2004,1:30 PM,WORCESTER,Not Reported,SOUTHGATE STREET / SOUTHBRIDGE STREET,,,Local police
1799060,1/15/2004,1:50 PM,WORCESTER,Not Reported,SOUTHBRIDGE STREET / SOUTHGATE STREET,,,Local police
1799089,1/15/2004,2:20 PM,WORCESTER,Non-fatal injury,STAFFORD STREET,,,Local police
1799118,1/14/2004,4:00 PM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET / MAIN STREET,,,Local police
1799143,1/15/2004,8:40 AM,WORCESTER,Property damage only (none injured),STAFFORD STREET / YOUNG STREET,,,Local police
1799194,1/14/2004,8:50 AM,WORCESTER,Non-fatal injury,HAMMOND STREET,CANTERBURY STREET,,Local police
1799200,1/16/2004,2:50 AM,WORCESTER,Property damage only (none injured),LODI STREET / HERMON STREET,,,Local police
1805212,1/8/2004,4:00 PM,WORCESTER,Non-fatal injury,MAIN STREET / TIRRELL STREET / MAIN STREET,TIRRELL STREET,,
1805525,3/14/2004,2:10 AM,WORCESTER,Property damage only (none injured),WASHINGTON STREET / LAMARTINE STREET,,,Local police
1806027,6/13/2004,2:09 AM,WORCESTER,Non-fatal injury,STAFFORD STREET / STAFFORD STREET / HEARD STREET,,,Local police
1806089,2/20/2004,3:00 PM,WORCESTER,Non-fatal injury,GATES LANE / MAIN STREET,,,Local police
1806226,2/17/2004,10:30 PM,WORCESTER,Non-fatal injury,LAFAYETTE STREET / MILLBURY STREET,,,Local police
1806261,2/4/2004,9:20 AM,WORCESTER,Property damage only (none injured),WASHINGTON STREET / MADISON STREET,,,Local police
1806265,2/18/2004,8:10 AM,WORCESTER,Property damage only (none injured),LAKE AVENUE / ANNA STREET,,,Local police
1806278,2/4/2004,6:00 AM,WORCESTER,Property damage only (none injured),CHROME STREET,,,Local police
1806311,2/7/2004,6:45 AM,WORCESTER,Non-fatal injury,LAKE AVENUE,,,Local police
1806321,2/8/2004,8:00 AM,WORCESTER,Not Reported,CRYSTAL STREET,,,Local police
1806323,2/3/2004,6:00 PM,WORCESTER,Not Reported,GRANDVIEW AVENUE,,,Local police
1806326,2/17/2004,8:40 AM,WORCESTER,Property damage only (none injured),VERNON STREET / Rte 290 E,,,Local police
1806390,2/3/2004,7:59 AM,WORCESTER,Property damage only (none injured),MAIN STREET Rte 9 W,,VICTORIAS PLACE,MBTA police
1806397,2/2/2004,6:20 PM,WORCESTER,Property damage only (none injured),HEARD STREET / STAFFORD STREET,,,Local police
1806487,2/6/2004,7:15 PM,WORCESTER,Not Reported,MILLBURY STREET,,,Local police
1806496,2/6/2004,7:10 PM,WORCESTER,Property damage only (none injured),COBURN AVENUE,,,Local police
1806585,2/6/2004,5:05 AM,WORCESTER,Not Reported,IVES STREET,,,Local police
1806681,2/5/2004,2:10 PM,WORCESTER,Property damage only (none injured),VERNON STREET / MILLBURY STREET / Rte 290 W,,,Local police
1806738,2/21/2004,12:55 PM,WORCESTER,Property damage only (none injured),MAIN STREET,MILL STREET,,Local police
1806780,2/4/2004,11:15 AM,WORCESTER,Non-fatal injury,MAIN STREET / WAYNE STREET,,,Local police
1807070,2/14/2004,10:00 AM,WORCESTER,Property damage only (none injured),ELLSWORTH STREET,,,Local police
1807087,2/14/2004,8:15 AM,WORCESTER,Property damage only (none injured),MADISON STREET / HARDING STREET,,,Local police
1807091,2/28/2004,9:00 AM,WORCESTER,Property damage only (none injured),/ VERNON STREET Rte 290 E,Rte 290,,Local police
1807107,2/28/2004,2:00 AM,WORCESTER,Not Reported,WAVERLY STREET / PROVIDENCE STREET,,,Local police
1807110,2/28/2004,1:12 AM,WORCESTER,Property damage only (none injured),HAMMOND STREET / SOUTHBRIDGE STREET,,,Local police
1807133,2/27/2004,3:50 PM,WORCESTER,Property damage only (none injured),VERNON STREET Rte 290 W,Rte 290,,Local police
1807136,2/27/2004,2:45 PM,WORCESTER,Non-fatal injury,PENN AVENUE / WAVERLY STREET,,,Local police
1807139,2/27/2004,2:02 PM,WORCESTER,Property damage only (none injured),MADISON STREET,,,Local police
1807220,2/13/2004,11:15 AM,WORCESTER,Property damage only (none injured),STAFFORD STREET / MAIN STREET / PARK AVENUE,,,Local police
1807275,2/12/2004,9:45 PM,WORCESTER,Non-fatal injury,GRAFTON STREET,MENDON STREET,,Local police
1807311,2/12/2004,1:45 PM,WORCESTER,Property damage only (none injured),MADISON STREET,,,Local police
1807357,2/25/2004,4:00 PM,WORCESTER,Property damage only (none injured),GATES STREET / ILLINOIS STREET,,,Local police
1807374,2/25/2004,1:00 PM,WORCESTER,Non-fatal injury,MAIN STREET,MILL STREET,,Local police
1807379,2/25/2004,12:55 PM,WORCESTER,Non-fatal injury,MILL STREET / MAIN STREET,,,Local police
1807506,7/28/2004,2:15 PM,WORCESTER,Property damage only (none injured),STAFFORD STREET,,GAS STATION,
1807926,2/28/2004,10:30 PM,WORCESTER,Property damage only (none injured),SOUTHBRIDGE STREET / HAMMOND STREET,,,Local police
1809788,11/12/2004,2:15 PM,WORCESTER,Property damage only (none injured),MAIN STREET,,,Local police
1809957,11/16/2004,6:47 PM,WORCESTER,Fatal injury,MAIN STREET,,,Local police
1811432,2/4/2004,2:00 PM,WORCESTER,Property damage only (none injured),ILLINOIS STREET,CRYSTAL STREET,CRYSTAL PARK,Local police
1820208,5/20/2004,5:00 PM,WORCESTER,Property damage only (none injured),WASHINGTON STREET / LAFAYETTE STREET,,,
1821088,4/25/2004,2:00 AM,WORCESTER,Property damage only (none injured),SOUTHBRIDGE STREET / HAMMOND STREET,,,
1823482,3/20/2004,7:10 PM,WORCESTER,Not Reported,GRAND STREET,CANTERBURY STREET,,Local police
1823527,3/21/2004,5:30 AM,WORCESTER,Property damage only (none injured),VERNON STREET,JEFFERSON STREET,,Local police
1823917,3/23/2004,9:30 PM,WORCESTER,Not Reported,WALL STREET,SUFFOLK STREET,,Local police
1824075,3/19/2004,11:10 AM,WORCESTER,Non-fatal injury,KELLY SQUARE / HARDING STREET / GREEN STREET,,,Local police
1824077,3/25/2004,1:50 PM,WORCESTER,Non-fatal injury,STAFFORD STREET,,WEBSTER SQUARE PLAZA,Local police
1824148,3/26/2004,3:05 PM,WORCESTER,Property damage only (none injured),OFF RAMP 290W Rte 290 W / VERNON STREET,,,Local police
1824272,3/27/2004,3:00 AM,WORCESTER,Property damage only (none injured),WATER STREET,,,Local police
1824484,3/5/2004,3:00 PM,WORCESTER,Property damage only (none injured),PLANTATION STREET,,,Local police
1824562,3/28/2004,2:17 AM,WORCESTER,Unknown,TAINTER STREET,,,Local police
1824570,3/28/2004,2:24 AM,WORCESTER,Not Reported,BRANCH STREET,,,Local police
1824612,3/17/2004,3:10 PM,WORCESTER,Property damage only (none injured),QUINSIGAMOND AVENUE / ENDICOTT STREET,,,Local police
1824689,3/6/2004,11:30 AM,WORCESTER,Property damage only (none injured),PENN AVENUE / HARRISON STREET,,,Local police
1824725,3/17/2004,12:25 PM,WORCESTER,Property damage only (none injured),GRAFTON STREET / WALL STREET,,,Local police
1824731,3/29/2004,7:00 AM,WORCESTER,Property damage only (none injured),JEFFERSON STREET / ARLINGTON STREET,,,Local police
1824735,3/6/2004,3:20 PM,WORCESTER,Property damage only (none injured),MADISON STREET,,,Local police
1824746,3/6/2004,3:50 PM,WORCESTER,Property damage only (none injured),MADISON STREET / HARDING STREET,,,Local police
1824818,3/29/2004,2:15 PM,WORCESTER,Property damage only (none injured),MAIN STREET / PARK AVENUE / STAFFORD STREET,,,Local police
1824826,3/16/2004,10:00 PM,WORCESTER,Not Reported,PLANTATION STREET / CLARENDON STREET,,,Local police
1824834,3/8/2004,7:45 AM,WORCESTER,Property damage only (none injured),WAVERLY STREET / CORAL STREET,,,Local police
1824836,3/8/2004,12:35 PM,WORCESTER,Not Reported,WAVERLY STREET,PENN AVENUE,,Local police
1824862,3/29/2004,9:00 PM,WORCESTER,Property damage only (none injured),STAFFORD STREET / CURTIS PARKWAY / HEARD STREET,,,Local police
1824959,3/10/2004,2:50 PM,WORCESTER,Not Reported,ALBERT STREET / GRAND STREET,,,Local police
1825061,3/2/2004,5:30 PM,WORCESTER,Property damage only (none injured),MAIN STREET,,,Local police
1825091,3/2/2004,8:15 AM,WORCESTER,Non-fatal injury,SOUTHBRIDGE STREET,,,Local police
1825102,3/5/2004,1:13 AM,WORCESTER,Property damage only (none injured),STAFFORD STREET,,,Local police
1825145,3/9/2004,7:45 AM,WORCESTER,Not Reported,SOUTHGATE STREET,SOUTHBRIDGE STREET,,Local police
1825371,3/8/2004,11:30 PM,WORCESTER,Non-fatal injury,HARRINGTON WAY,,,Local police
1825550,6/10/2004,3:00 PM,WORCESTER,Non-fatal injury,ORIENT STREET / THORNE STREET,,,Local police
1825588,12/9/2004,7:50 PM,WORCESTER,Property damage only (none injured),Rte 290 E,,,State police
1826606,3/31/2004,10:45 AM,WORCESTER,Property damage only (none injured),STAFFORD STREET,,WEBSTER SQUAR PLAZA,Local police
1826635,3/16/2004,6:10 PM,WORCESTER,Property damage only (none injured),MAIN STREET / CURTIS PARKWAY,,,Local police
1827063,3/14/2004,2:00 PM,WORCESTER,Not Reported,MAIN STREET,,,Local police
1827355,3/14/2004,2:08 AM,WORCESTER,Property damage only (none injured),GRAFTON STREET,,,Local police
1827363,3/14/2004,12:49 AM,WORCESTER,Not Reported,GATES STREET,,,Local police
1827804,3/12/2004,1:03 PM,WORCESTER,Property damage only (none injured),MADISON STREET / GREEN STREET,,,Local police
1828118,12/22/2004,6:45 AM,WORCESTER,Not Reported,GRAFTON STREET,,,
1829488,6/17/2004,2:10 AM,WORCESTER,Property damage only (none injured),SOUTHBRIDGE STREET,HAMMOND STREET,,Local police
1833008,6/10/2004,3:00 AM,WORCESTER,Property damage only (none injured),GRANDVIEW AVENUE,ABINGTON STREET,,
1833329,11/15/2004,3:30 AM,WORCESTER,Property damage only (none injured),THORNE STREET / PLANTATION STREET,,,
1836035,5/9/2004,10:00 AM,WORCESTER,Not Reported,SHERBROOK AVENUE,LAKE VIEW STREET,,
1836173,12/26/2004,3:00 AM,WORCESTER,Non-fatal injury,MAIN STREET,,,
1836250,12/27/2004,9:00 AM,WORCESTER,Property damage only (none injured),MADISON STREET Rte 122A S / GREEN STREET / HARDING STREET,,,
1840466,4/12/2004,4:25 PM,WORCESTER,Non-fatal injury,MAIN STREET / LOWELL STREET,,,Local police
1847642,5/27/2004,5:00 AM,WORCESTER,Non-fatal injury,GRAFTON STREET Rte 122 N / ORIENT STREET / BILLINGS SQ,,,Local police
1848540,5/20/2004,12:45 PM,WORCESTER,Property damage only (none injured),Rte 290,WARD STREET,,
1848823,4/3/2004,6:35 PM,WORCESTER,Non-fatal injury,MADISON STREET,,,Local police
1848887,4/5/2004,7:20 AM,WORCESTER,Property damage only (none injured),RICHARDS STREET,,,Local police
1848916,4/5/2004,11:19 AM,WORCESTER,Non-fatal injury,MAIN STREET Rte 9 E / GATES LANE,,,Local police
1848924,4/30/2004,2:33 AM,WORCESTER,Non-fatal injury,HARDING STREET / HARRISON STREET,,,Local police
1848939,4/24/2004,4:37 AM,WORCESTER,Non-fatal injury,KILBY STREET / TAINTER STREET,,,Local police
1848942,4/14/2004,12:15 AM,WORCESTER,Not Reported,INGLESIDE AVENUE / DARTMOUTH STREET,,,Local police
1848958,4/6/2004,3:15 PM,WORCESTER,Property damage only (none injured),MAIN STREET / MILL STREET,,,Local police
1848960,12/28/2004,2:40 AM,WORCESTER,Non-fatal injury,HARDING STREET / MADISON STREET,,,Local police
1848998,4/7/2004,4:30 PM,WORCESTER,Non-fatal injury,SOUTHBRIDGE STREET,,,Local police
1849001,4/2/2004,5:39 PM,WORCESTER,Property damage only (none injured),GRAND STREET / HOLLIS STREET,,,Local police
1849010,4/25/2004,12:30 AM,WORCESTER,Property damage only (none injured),CANTERBURY STREET,GRAND STREET,,Local police
1849027,4/14/2004,8:00 AM,WORCESTER,Not Reported,GARDNER STREET / CANTERBURY STREET,,,Local police
1849056,4/12/2004,8:24 AM,WORCESTER,Non-fatal injury,MILL STREET / MAIN STREET,,,Local police
1849071,4/19/2004,11:00 AM,WORCESTER,Non-fatal injury,VERNON STREET / HARDING STREET,,,Local police
1849088,4/25/2004,2:40 PM,WORCESTER,Non-fatal injury,ORIENT STREET,BLEEKER STREET,,Local police
1849095,4/12/2004,3:30 AM,WORCESTER,Not Reported,LAPIERRE STREET,,,Local police
